1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
68.8924937;70.51034456;70.16063318;63.03940008;69.76699297;53.28102044;47.78797967;35.0632346;65.66583791;27.66882883;53.48847615;60.04925737;22.90187098;57.13208821;26.62310233;37.30507246;54.12561909;57.26555642;80.28793544;81.68059642;7.614443473;10.36006454;75.17270935;0;5.110049809;15.216194;27.06993262;19.25250183;60.39819367;82.66358424;33.62089406;41.48952282;26.26863709;45.04482539;30.6198012;37.4202973;46.8190899;104.9080302;135.0376765;134.6894165;102.8267618;146.6928135;164.4481163;119.3939513;150.8806736;147.7920566;166.2792121;133.634705;178.2219292;102.5978667;172.550711;153.6614438;148.1662614;90.91773588;128.9343773;113.113234;109.1789743;93.83324835;138.5268404;171.3874902;98.40349817;96.44980857;98.57266174;159.0468044;114.1653257;107.8988214;127.1181685;136.8327073;119.643394;174.3180453;142.836375;171.9054081;132.0884017;119.1583924;113.5611442;169.9157042;181.4807729;129.6197062;96.57770644;112.8826213;124.4110425;123.7987355;138.0569922;167.5052927;140.6624508;162.7665728;175.3411702;173.7766296;129.2380483;124.3562663;165.9924746;100.157093;111.4346619;174.6020771;166.3640009;175.4317416;168.8192137;159.1923387;166.8162489;179.0514238
72.0235708;72.69206809;72.09862542;65.79583747;70.61284918;54.76213673;50.04446136;37.31550366;64.39546404;30.79892213;52.25491644;58.22924588;26.73739707;55.14788932;31.69828038;36.31575428;51.90814987;54.54896129;77.25436268;78.34606283;12.72359013;15.34035567;71.78790441;5.110049809;0;10.91476068;22.9639995;14.51406574;55.82638374;78.28901973;28.57757095;36.42018198;22.99942932;39.96935407;29.01788875;33.63628742;44.79688347;100.00549;130.3236282;129.9380292;97.86199767;141.989422;159.7768369;114.4361189;146.0962619;142.9464151;161.5226163;128.7009614;173.4884698;97.49145156;167.7540845;148.7751547;143.2040131;85.96979385;123.852776;108.0189728;104.1093164;89.2247183;133.4311018;166.3925171;93.75631965;92.15049652;94.52052744;153.9599353;109.6195854;104.1713167;122.1893219;131.7938851;115.3895107;169.2109023;137.9811449;166.8104057;128.0003852;118.0352111;112.5925712;167.7069735;179.0598614;127.7850566;95.46972506;111.000547;122.254137;121.5798407;135.5298139;164.3641126;137.5296564;159.4951999;172.0225092;170.4209215;125.8816514;120.8471679;162.2483312;96.25885962;107.3589265;170.6340663;162.2074841;171.2155485;164.5758878;154.8623165;162.3693296;174.550068
72.86173602;71.18594985;70.04328356;65.78977379;66.23915537;52.06807852;49.24545509;37.0914571;56.26109742;33.08720373;44.36600426;49.33004024;31.08140565;46.04874134;40.11524924;29.36592224;42.52307104;44.51492639;66.81610469;67.67842609;22.32506954;25.45767925;61.09658199;15.216194;10.91476068;0;12.05151711;4.705361848;45.19002212;67.47564873;19.78898697;27.72026522;26.18485292;31.28478987;35.16764737;34.33505629;49.43708323;90.02138446;119.8805222;119.562472;88.11610687;131.5270996;149.2629419;104.645795;135.7840917;132.7773929;151.1525554;118.8077409;163.0746235;89.0311033;157.4646781;138.7172417;133.4152474;80.07885769;114.8702708;100.4452554;96.95131081;85.30132865;124.6425523;156.7421282;89.60849378;89.54972117;92.82844444;145.0146601;105.8532203;103.4940536;116.2640174;124.9184582;112.8084026;161.1706629;132.4915833;159.1109511;125.9718619;109.7915413;104.6032372;157.9558726;169.0754033;118.5307748;87.34298529;101.7240936;112.6181142;111.8735883;125.4739113;153.7692479;126.9516192;148.8182644;161.3147047;159.6928684;115.166295;110.0543227;151.3645416;85.35107853;96.44786224;159.719433;151.3113734;160.3358294;153.7051376;144.0290217;151.6106693;163.8369428
75.30360058;71.11048463;69.3760199;67.52459405;62.93844829;51.333752;50.80185137;40.11349285;48.28617012;38.88342866;37.16495965;40.40619003;38.75938209;36.90567586;50.37598904;24.86547606;33.02279941;33.88268766;55.38087584;55.92258559;33.7812172;37.0861314;49.31942306;27.06993262;22.9639995;12.05151711;0;9.651750945;33.77346437;55.64829369;14.445389;21.02911487;33.92468392;24.22752203;44.34988535;39.12543658;56.8520782;79.45198799;108.5766047;108.356032;77.90434564;120.1839271;137.8337899;94.30279728;124.6481231;121.8439754;139.9221908;108.2815676;151.7757828;80.63215373;146.3398649;127.9283608;123.001342;75.21388759;105.5993926;93.13610536;90.21831714;82.78007335;115.5904178;146.4729373;86.74393015;88.51088759;92.77261807;135.6922724;103.2209475;104.4167747;110.9170827;118.3258039;111.4793559;152.9600353;127.5592961;151.3334923;125.1469346;101.0312259;96.19313577;147.2147211;158.0474966;108.4714138;78.89467759;91.69779794;102.0987789;101.2680425;114.4077788;142.0408266;115.2539073;136.9986202;149.4581333;147.8144888;103.313319;98.1145238;139.329265;73.30023192;84.4176747;147.6714276;139.3113751;148.3645415;141.749467;132.1350785;139.8290356;152.1187545
76.81666994;74.52618275;73.2169722;69.56908655;68.58416797;55.14892952;52.91809593;41.02515199;56.69485158;37.51944901;45.09311697;49.25939516;35.73165268;45.84699053;44.70876208;30.97630032;42.10826777;43.3979111;65.03034023;65.50165434;26.61193203;29.60244254;58.8930525;19.25250183;14.51406574;4.705361848;9.651750945;0;41.32657562;63.89213251;15.08996277;23.02869569;25.07905211;26.59674274;35.03208131;31.89470703;48.31417568;85.6867864;115.8234475;115.4542964;83.68653446;127.4860602;145.266342;100.2364927;131.633719;128.5414097;147.0423882;114.4406031;158.9968003;84.3543629;153.3011264;134.4251565;129.0105011;75.50268511;110.2611859;95.74032315;92.25742904;81.05434355;120.0066937;152.2936177;85.30894386;85.59921079;89.10992194;140.4040324;101.6102405;100.0439047;111.6630388;120.2345383;108.8239304;156.4751639;127.9376738;154.4063171;122.1094139;109.9160873;104.9100469;156.8103378;167.6866032;117.8780262;87.61069509;101.0859135;111.6373688;110.8273567;124.0483802;151.6092578;124.8390812;146.5162959;158.9460947;157.2836345;112.8135466;107.5282671;148.5123585;82.38474682;93.23659681;156.5970614;147.9649204;156.9136661;150.2514889;140.4701785;147.9034869;160.0598889
99.69315801;91.21154116;88.44724043;91.22803584;76.91517567;72.36981728;75.73579187;68.24911782;51.50514621;69.95895993;46.68611;42.58559821;71.27308798;39.67941162;84.03439074;45.98572947;36.25264628;30.86324168;37.78407007;34.66471061;67.4236986;70.63341497;29.26927832;60.39819367;55.82638374;45.19002212;33.77346437;41.32657562;0;23.02711732;29.86997533;24.9149714;57.59106787;23.16906365;68.92289325;55.98822822;75.91017695;46.39912807;74.80409116;74.59016375;45.55257433;86.41803632;104.1011028;61.48718411;90.89737253;88.20332343;106.1499888;75.10168626;118.0045867;52.85376639;112.5877525;94.39938633;89.91609899;58.63985675;74.77121283;67.74574359;66.64124357;72.24318041;85.08058551;113.5106116;74.78074359;81.60451817;88.22580105;104.3882768;90.52522269;101.6590535;90.09913514;93.82425651;101.9228973;123.8096484;107.184383;123.1785088;116.2481654;93.40410488;90.38591905;128.0050957;136.9437682;94.33994912;74.59585164;78.84811622;85.84839958;84.56978823;94.24796588;116.2391795;90.29480809;110.4035271;122.305988;120.444355;77.09234052;70.90245434;109.5962842;43.98882586;53.35004013;116.5810024;107.2924967;116.0407536;109.3200857;99.35330984;106.6098901;118.7352776
112.9451615;102.1178711;98.87646697;104.407441;85.11178234;85.1488927;90.52179396;85.33813031;56.89131593;88.76122768;56.95784245;49.73587795;91.09514859;48.16705532;105.041886;62.01540549;46.29550761;39.58885111;31.05207471;25.30266793;89.41136967;92.73401179;24.28138825;82.66358424;78.28901973;67.47564873;55.64829369;63.89213251;23.02711732;0;52.89108711;47.54166556;80.44824753;45.32596624;91.73721155;78.03308169;97.78682984;32.02127033;54.36477538;54.59882885;33.69795313;65.66108349;82.89220924;46.47013499;70.92581186;69.10556177;85.65204872;58.22399789;97.1871257;48.93870467;92.41722147;75.75062698;72.89527887;65.83024071;63.43792943;65.06890548;66.19615655;82.24342628;73.72826327;96.37632185;83.5867363;93.11210483;100.6671682;90.90514451;97.60784823;114.3976699;90.45027215;90.13172597;110.5279069;113.1631433;106.9906668;113.8855632;124.6426884;85.58186536;84.09699596;110.7112589;118.3239969;81.73513077;70.91407271;68.32280711;72.20005675;70.66903117;77.30916833;95.23279991;70.23504857;89.04901064;100.570344;98.62233079;56.58706824;49.93152145;86.90396531;22.71636748;30.53315905;93.581008;84.28941094;93.09963169;86.40486212;76.57928529;84.18366426;96.51497985
89.56443431;85.55049806;83.78574464;81.87712096;76.87504934;65.76364655;65.13734621;54.10181925;59.74099384;51.83555163;49.60923991;51.1321385;50.60488542;47.52865263;59.67641056;38.96820142;43.40326493;42.32185181;60.53509842;59.62542929;41.1870725;43.91749661;53.15608635;33.62089406;28.57757095;19.78898697;14.445389;15.08996277;29.86997533;52.89108711;0;7.951955093;28.11681161;11.52649516;39.47324481;29.13917079;48.64628313;71.70318512;102.6904453;102.1505556;69.38190431;114.3747605;132.261987;85.9639832;118.1524406;114.7860185;133.6648625;100.2819081;145.7054293;69.29111705;139.7422528;120.4795031;114.7131587;61.25732447;95.36071259;80.69843509;77.32206806;68.34340849;105.0325969;137.8428805;72.33461118;74.13510219;78.57012304;125.4910568;88.80102253;90.46184919;97.22574193;105.3560548;97.05602109;141.3855298;113.7045726;139.330819;110.7646471;110.7739291;106.4100107;153.1667966;163.1922095;116.1461946;89.26147957;99.61175039;108.9072989;107.8924011;119.7276678;144.6689797;118.2322727;139.1340823;151.2810198;149.4921368;105.5054146;99.68374683;139.2932406;73.32323751;83.17079741;146.4489398;137.1037801;145.7727562;139.0267279;128.9276215;135.8458266;147.7436619
96.27755507;91.4756718;89.50984289;88.41494868;81.5975305;71.6528075;71.72968531;61.13304012;62.24400031;59.38417762;53.08762915;53.29614741;58.40047894;49.72508407;67.6230512;44.29972098;45.57951297;43.33500492;59.01993901;57.33106894;49.07555829;51.74703551;51.11222873;41.48952282;36.42018198;27.72026522;21.02911487;23.02869569;24.9149714;47.54166556;7.951955093;0;32.96529515;3.575068198;44.20938059;31.24957497;51.19110187;64.29679618;95.70283415;95.06822539;61.79315109;107.3778941;125.2977069;78.36912802;110.9480223;107.437838;126.498803;92.73304244;138.5736123;61.33930235;132.4748215;113.0251069;107.0810989;54.19166139;87.45159005;72.85661817;69.59882044;62.4574561;97.09681332;130.1250499;66.22313322;69.10095251;74.1275953;117.5742002;82.72443126;86.54379617;89.91602192;97.67204246;91.66285714;133.4509971;106.5326109;131.4368646;105.592722;111.4846831;107.4889259;151.2587725;160.7927049;115.4489937;90.58048872;99.18233847;107.7251693;106.6071557;117.6095248;141.0050949;114.8658716;135.2476722;147.1999849;145.3473744;101.8222751;95.73613856;134.3950518;68.90148066;78.05643923;141.02085;131.305085;139.8021135;133.0235501;122.7708509;129.3915575;141.1307034
94.97225561;95.52427621;94.78524534;88.79461371;92.16701512;77.16154787;72.95229165;60.25386749;81.77239319;53.71116278;70.14314063;74.23018824;49.17024815;70.77049745;49.93690421;55.53301634;66.93394012;67.59168166;87.83966696;87.39526105;31.93563908;32.50114234;80.84885708;26.26863709;22.99942932;26.18485292;33.92468392;25.07905211;57.59106787;80.44824753;28.11681161;32.96529515;0;35.5609893;11.36280549;11.66710371;23.29270924;95.33987607;127.5797701;126.7473047;92.15833277;139.1892044;157.1186176;108.4565447;142.2429588;138.302727;157.8366491;122.8901661;169.9642045;87.19405496;163.4910976;143.4515423;136.6656399;69.954165;114.5339287;95.00817447;90.20625367;69.91972692;123.2969828;158.9501787;74.6642181;71.23169407;72.76072476;144.0359929;89.77576392;81.69761809;105.4158561;116.7341128;94.21158722;156.4511758;120.2631736;153.2108639;106.2775617;134.8950548;129.9535645;180.3541198;190.7402961;142.2260636;112.6508787;125.4881584;135.5643313;134.6574012;147.1567976;172.7624937;146.2763035;167.249172;179.39559;177.6025464;133.6104226;127.8000837;167.1861261;101.3622018;110.9170381;173.9782147;164.247806;172.6914797;165.9024617;155.5790207;161.9597997;173.5008676
99.31757054;94.18996066;92.1422791;91.38750134;83.82320097;74.37919272;74.74128268;64.33252091;63.59412952;62.78911972;54.89311577;54.55132777;61.9046817;51.01873564;71.19780304;46.889944;46.89810205;44.18004429;58.60436058;56.5612433;52.63557602;55.28889917;50.50188737;45.04482539;39.96935407;31.28478987;24.22752203;26.59674274;23.16906365;45.32596624;11.52649516;3.575068198;35.5609893;0;46.67729706;32.85261671;52.75327964;60.98254694;92.57491047;91.89511715;58.38885885;104.2401691;122.1690338;74.95550023;107.7107358;104.1336969;123.2753461;89.33763705;135.3633957;57.76561894;129.2028715;109.6698394;103.6440688;51.13894642;83.89086361;69.35360048;66.16455106;60.02147594;93.52561184;126.6465979;63.66028714;67.08370254;72.39160863;114.009892;80.15120432;85.03345766;86.69869032;94.25318645;89.42063228;129.8904171;103.3801435;127.9004322;103.4418088;111.9137065;108.0885644;150.4575633;159.7598827;115.2390484;91.32111057;99.12263078;107.3078271;106.1448217;116.7489865;139.4073971;113.4329955;133.5519344;145.4048428;143.5240858;100.2604585;94.06018973;132.2297909;67.06125027;75.85679693;138.6043389;128.7208438;137.1330766;130.3425783;120.0231592;126.5007454;138.1613303
98.94629423;101.1292141;100.7600491;93.46667354;99.6187214;83.67990776;78.4067181;65.68260665;91.40677822;58.02943661;79.53315064;84.23981893;52.58476354;80.85746913;49.66021182;64.27690544;77.14005167;78.21483662;98.91634108;98.61411026;34.15146563;33.51273931;92.04994727;30.6198012;29.01788875;35.16764737;44.34988535;35.03208131;68.92289325;91.73721155;39.47324481;44.20938059;11.36280549;46.67729706;0;17.52170411;16.34899142;105.7006322;138.1565121;137.2455911;102.3195888;149.7203968;167.6302886;118.4444128;152.5605204;148.4639669;168.1453662;132.8424508;180.2779042;96.10388015;173.6622255;153.4380211;146.3714216;76.53546043;123.5315061;102.74977;97.58741664;74.06793333;131.9551775;168.3186673;78.90627976;73.59227856;73.84479308;152.6562751;93.04719083;81.1561306;110.9846198;123.2332483;95.86100391;163.8600608;125.0321995;160.2365383;106.9849607;144.8495526;139.7339518;191.309483;201.8306108;152.8212454;122.456444;136.0453801;146.3653102;145.4962743;158.2189213;184.0937563;157.5817184;178.5987965;190.7541797;188.9631931;144.950815;139.1566602;178.5185943;112.7221624;122.2274488;185.2244381;175.3969433;183.7762805;176.978808;166.6005355;172.8272379;184.2553197
105.5536817;105.2196801;104.2369904;99.0665974;100.4279313;86.34458134;82.89138839;70.33055801;87.34626731;64.40866893;76.27559025;79.1984877;60.24693966;75.63104575;61.60216889;62.84117491;71.60081226;71.19996452;89.53821322;88.29925367;43.46123637;44.14491925;81.94142644;37.4202973;33.63628742;34.33505629;39.12543658;31.89470703;55.98822822;78.03308169;29.13917079;31.24957497;11.66710371;32.85261671;17.52170411;0;19.94326636;89.21983169;121.9056118;120.8756419;85.61171772;133.3769387;151.2318725;101.5294791;135.9267806;131.665096;151.4825123;115.8743341;163.6087307;78.66065954;156.8464173;136.473804;129.2121189;59.35424887;106.0909657;85.2691753;80.17456364;58.39116377;114.4508552;150.975953;63.16204492;59.56945467;61.22977826;135.1450812;78.14507783;70.54201425;94.36243847;106.1425173;82.57896346;146.471018;108.9429479;142.9611233;94.75597392;139.484962;134.9019077;182.1037406;191.8819897;145.281977;117.6493407;128.7280288;138.0217078;136.990531;148.5567296;172.2083063;146.113609;166.3912349;178.2574393;176.3752913;133.0376285;126.8902701;164.8748396;99.91371003;108.515636;170.8241294;160.5205887;168.6346552;161.8185964;151.2779545;157.0782013;168.2474009
115.2949027;117.295706;116.8335614;109.775901;115.0893306;99.55586604;94.58023878;81.83925042;104.9617491;74.33963277;93.40532338;97.25686294;68.93353682;93.7563266;65.4044045;78.80156542;89.84513326;90.05550732;109.1806414;108.1155943;50.49101855;49.74764727;101.713263;46.8190899;44.79688347;49.43708323;56.8520782;48.31417568;75.91017695;97.78682984;48.64628313;51.19110187;23.29270924;52.75327964;16.34899142;19.94326636;0;107.0189283;139.8564419;138.6669231;103.0632103;151.1590319;168.8780886;118.4392529;153.236736;148.6722538;168.6871983;132.5701838;180.766901;93.77657046;173.7289575;153.0826292;145.2903237;70.38561209;120.9537095;97.93918665;92.22809591;64.46584025;128.5345268;166.2070966;69.27989875;61.86173817;60.79787882;148.9579177;81.91498969;66.61568932;102.5113732;115.9917072;82.97865353;157.7513646;115.293098;153.4991827;93.14897484;157.8725035;153.0374281;201.8068604;211.7167691;164.5148686;135.7359239;147.8641698;157.4851232;156.4960819;168.3262024;192.142199;166.0564092;186.3052096;198.1376481;196.244033;152.9758845;146.8111447;184.5190343;119.7963725;128.2052785;190.1676159;179.6184508;187.5448031;180.7263135;170.0839545;175.4992137;186.3675402
143.975513;133.7503391;130.5885718;135.4296757;117.0641892;116.203353;120.8233584;114.3007153;88.90753321;116.3512954;88.40649767;81.5938711;117.6000726;79.8199416;129.7883406;91.44838134;77.60592917;71.00347343;61.99601217;55.93835471;112.2932111;115.2680425;56.08048075;104.9080302;100.00549;90.02138446;79.45198799;85.6867864;46.39912807;32.02127033;71.70318512;64.29679618;95.33987607;60.98254694;105.7006322;89.21983169;107.0189283;0;32.84401476;31.67743394;5.20462181;44.18150333;62.01229991;15.14712107;46.90353375;43.15187091;62.49729451;28.82988083;74.62432861;25.17615733;68.25672787;48.78183148;43.57485578;52.53072226;31.51235884;39.42210447;42.931086;70.20954383;41.73745655;67.13013975;69.6959407;82.06182545;90.34662964;59.17798202;80.00058379;103.5440912;65.56445582;61.57032904;93.99256285;81.15543331;80.70745221;82.05402921;107.0579568;112.9044901;112.4701291;125.8931965;130.4870896;105.0321447;101.0120945;94.36494208;94.91618381;93.19932299;95.0566473;102.0420953;82.02034547;95.00122883;104.1781669;101.9525482;68.8223092;61.84255733;85.64868189;41.74487002;38.68746413;87.49751402;75.44779837;82.2428691;75.52155447;64.62807872;68.86645229;79.3808685
165.6299046;153.5633845;150.0835189;157.175004;135.2167654;138.057138;144.1875992;139.6206311;106.8782362;143.1081644;109.6354587;101.4145556;145.2796457;100.6009583;158.7332585;116.2667604;99.45369762;92.75932457;76.60631082;70.81252274;142.1775181;145.3361126;73.82509023;135.0376765;130.3236282;119.8805222;108.5766047;115.8234475;74.80409116;54.36477538;102.6904453;95.70283415;127.5797701;92.57491047;138.1565121;121.9056118;139.8564419;32.84401476;0;2.593542662;37.06834311;11.68440216;29.59548633;24.58012942;16.65444759;16.25483577;31.3914295;17.57233635;43.20221598;52.46572375;38.05663305;23.26108492;25.16937127;81.99631103;38.03017446;61.11055774;66.68015221;99.09820263;43.10589341;45.43785326;97.64347441;110.8580063;119.1729521;49.33557404;104.826003;131.661902;84.12488037;74.22897435;118.870176;75.33794913;95.61722544;79.23894499;130.5138905;115.9122009;117.3438675;112.4545895;113.7226712;102.7205573;110.1120922;96.85455001;92.83239537;91.0698554;87.04304605;82.2332302;69.42749865;75.07414572;81.42102788;79.13128459;59.26872251;53.81722966;60.51350878;49.0407326;38.12082509;58.7177309;45.75102504;51.06018919;44.64268326;33.89156326;36.42102262;46.54305371
166.3442577;154.4299839;150.972926;157.8710364;136.1952992;138.7162912;144.7087877;139.9281666;107.8065274;143.2520477;110.2935118;102.1721237;145.3084176;101.2724234;158.59554;116.5897323;100.0254114;93.31587921;77.6624708;71.80964517;141.8772216;145.0068481;74.62375547;134.6894165;129.9380292;119.562472;108.356032;115.4542964;74.59016375;54.59882885;102.1505556;95.06822539;126.7473047;91.89511715;137.2455911;120.8756419;138.6669231;31.67743394;2.593542662;0;35.69210304;12.50438539;30.38469758;22.51663776;16.36994637;15.03637369;31.59048161;14.97879463;43.56602487;50.48619367;38.02237843;22.02103021;23.09988146;80.04659822;35.47130401;58.78049655;64.41130019;97.06002236;40.51845229;44.03793683;95.53157689;108.7944843;117.1021771;47.07443128;102.513919;129.5206435;81.62854285;71.65137601;116.5436438;73.03279118;93.04593742;76.83825549;128.1147652;117.8467243;119.1810059;114.9921957;116.3067028;104.8842228;111.6823439;98.76974832;94.96235272;93.19710694;89.40117069;84.82672816;71.89442919;77.6674232;83.99449068;81.70496823;61.59800032;56.05152258;63.05280289;50.33043202;39.72910936;61.06967027;48.05172288;53.1326731;46.78943668;36.10922555;38.17555415;47.90104895
144.2341537;134.4513053;131.3702241;135.6997554;118.1883817;116.5371068;120.7725891;113.771623;90.27520648;115.4005871;89.07889774;82.64985742;116.3585782;80.6818605;128.0820113;91.19506211;78.24395495;71.7464766;64.3590123;58.37893355;110.2871653;113.1782854;57.9732804;102.8267618;97.86199767;88.11610687;77.90434564;83.68653446;45.55257433;33.69795313;69.38190431;61.79315109;92.15833277;58.38885885;102.3195888;85.61171772;103.0632103;5.20462181;37.06834311;35.69210304;0;48.14355973;65.8148831;16.58226481;50.31688096;46.15511005;65.8720845;30.95090826;78.00036191;20.13178047;71.35217714;51.37350785;45.34202102;47.34851038;30.06694897;34.84212111;38.04652172;65.01908929;40.45470549;68.63236675;64.49133102;76.87404439;85.16325023;58.97158053;74.87686296;98.34590996;61.03840457;57.84500181;88.84999385;79.84165432;76.48495536;80.26736261;101.9721651;116.4074456;115.7467218;130.7808578;135.530775;109.1465714;103.7901416;98.04523801;99.06672853;97.36507482;99.69406778;107.2117337;86.98432695;100.17914;109.3821848;107.156904;73.70279054;66.69421666;90.82679357;45.69213405;43.44364511;92.52974755;80.38587;87.02201336;80.33143302;69.42717776;73.33941385;83.57201715
176.0278306;163.6343968;160.1039562;167.6169538;145.0349766;148.5889615;154.9669771;150.7303962;116.8697319;154.4165588;120.2025286;111.7977512;156.7027804;111.1566352;170.2842436;127.3707794;110.1928392;103.5351818;86.37110773;80.75049028;153.8153694;156.984311;84.19409334;146.6928135;141.989422;131.5270996;120.1839271;127.4860602;86.41803632;65.66108349;114.3747605;107.3778941;139.1892044;104.2401691;149.7203968;133.3769387;151.1590319;44.18150333;11.68440216;12.50438539;48.14355973;0;17.93493654;34.16040317;7.503112755;11.41989286;20.01308779;23.11795918;31.60913987;62.07156791;26.9556465;16.90902473;23.29141475;91.61425214;43.69432242;68.92219298;74.85647231;108.3364055;46.33200073;38.35132198;106.5545793;119.9667777;128.2370685;47.44452666;112.5620664;140.3707248;90.1998091;78.76304605;126.4658869;73.32506963;100.1983871;78.18770869;137.4854612;122.1235559;124.071534;112.9720569;112.7886488;107.529911;118.0763464;103.2643503;97.94598847;96.21473224;90.28851021;80.58792217;71.56152212;73.60826276;78.2518737;75.99289595;63.14893427;58.62128752;56.67891382;58.3642083;46.5899545;52.35014354;39.14321531;42.72514986;36.87485631;26.95704364;26.75293934;35.59225823
191.6291617;178.7656175;175.1688181;183.3026231;159.8487096;164.4535219;171.1976587;167.4891248;132.055119;171.4989583;136.1999985;127.5627997;173.9827863;127.1705583;187.7983404;144.1560984;126.4745391;119.8934624;101.4578513;96.11673892;171.5241287;174.7189502;100.0941101;164.4481163;159.7768369;149.2629419;137.8337899;145.266342;104.1011028;82.89220924;132.261987;125.2977069;157.1186176;122.1690338;167.6302886;151.2318725;168.8780886;62.01229991;29.59548633;30.38469758;65.8148831;17.93493654;0;51.05695002;16.36944543;22.13222785;7.281604107;38.21811181;14.71237887;78.49794498;13.5070984;21.76108354;31.65557135;107.8089409;57.0256002;83.5246495;89.73615443;124.0378364;56.95562912;34.49708064;121.9098283;135.467164;143.6498977;51.3906586;126.5414109;155.3228375;102.4946172;89.4546522;140.1742541;75.26009231;110.4856316;81.36763111;150.356448;131.9478428;134.6061683;114.633245;112.2337646;115.5793914;130.4122654;113.62474;106.6041052;104.9519681;96.50324679;79.86599137;76.8674665;73.4774675;75.19486893;73.0854101;71.24503307;68.14193706;53.79132561;73.308383;60.93933372;45.30894058;33.2044122;32.62179928;28.86058621;23.25923906;16.14317024;19.48486711
158.9708238;148.5289918;145.3186583;150.4237265;131.5566907;131.1811014;135.920753;129.447486;103.2443333;131.4460014;103.2479694;96.20440055;132.6060409;94.5654559;144.5597574;106.5850369;92.48222095;85.8372122;75.31683121;69.21032069;126.8432605;129.7477618;70.0481201;119.3939513;114.4361189;104.645795;94.30279728;100.2364927;61.48718411;46.47013499;85.9639832;78.36912802;108.4565447;74.95550023;118.4444128;101.5294791;118.4392529;15.14712107;24.58012942;22.51663776;16.58226481;34.16040317;51.05695002;0;34.97332294;30.23328668;50.28092273;14.44091283;62.33469223;27.99305548;55.34731639;35.00196122;28.77424086;57.56281634;19.37209776;37.13800391;42.38762977;74.54484076;28.64784755;52.17028178;73.06404963;86.28816604;94.59993674;44.43855991;80.62264765;107.0905908;61.58724154;54.1089059;94.71089683;67.48815655;74.81090148;69.12329557;106.7435402;123.5442736;123.6940569;130.334772;133.4013192;113.7669145;113.3701649;104.6334545;103.60305;101.8445235;101.4710292;103.1849389;86.27906896;96.00380296;103.7411469;101.460278;74.04471429;67.45493253;83.64027779;52.14917713;45.85919233;83.03638306;70.2055579;75.62565801;69.22250462;58.45133982;60.59429223;69.67618944
182.2312398;170.0600451;166.5599809;173.7859318;151.6033315;154.6846855;160.841795;156.2297348;123.3320222;159.6139423;126.2661051;118.0024432;161.6774047;117.228188;174.9221967;132.8814105;116.1047432;109.4122012;92.94148238;87.22384594;158.1067475;161.2118223;90.3993883;150.8806736;146.0962619;135.7840917;124.6481231;131.633719;90.89737253;70.92581186;118.1524406;110.9480223;142.2429588;107.7107358;152.5605204;135.9267806;153.236736;46.90353375;16.65444759;16.36994637;50.31688096;7.503112755;16.36944543;34.97332294;0;6.118051224;15.59376172;21.84898285;27.72267115;62.17500981;21.69174884;9.66643134;17.54298898;91.44535489;41.06184684;67.30755399;73.47143752;107.6810633;42.12330831;30.85305792;105.5894905;119.1325747;127.3287268;40.86208727;110.5449865;139.0865549;87.09693593;74.78533791;124.2787493;66.50471443;96.09419332;71.64419433;134.7850719;129.5924874;131.4957675;119.8987193;119.3167991;115.0301053;125.2972449;110.7123705;105.4490401;103.7176176;97.70427459;86.98787347;78.87211374;80.09903667;84.09961266;81.86661647;70.63274378;66.1237962;62.4176002;65.10012384;53.58439592;56.82299927;43.73675249;45.94148184;40.72340697;31.78865954;29.22902526;35.68254225
181.2681189;169.436758;165.9876798;172.7829486;151.229319;153.6036261;159.4645799;154.4109268;122.8338426;157.4621457;125.1881912;117.13522;159.295562;116.1804772;172.2025556;131.1120754;114.8517453;108.1322808;92.69623242;86.84596298;155.097042;158.1436302;89.61520614;147.7920566;142.9464151;132.7773929;121.8439754;128.5414097;88.20332343;69.10556177;114.7860185;107.437838;138.302727;104.1336969;148.4639669;131.665096;148.6722538;43.15187091;16.25483577;15.03637369;46.15511005;11.41989286;22.13222785;30.23328668;6.118051224;0;20.13514648;16.41603196;32.1175356;56.83495485;25.1984937;7.010634784;11.9319182;85.92096128;35.01101761;61.39558308;67.60439176;101.9740829;36.0503865;29.19716952;99.79501763;113.3638819;121.5343171;36.04506286;104.5218411;133.1927096;80.98072005;68.70445834;118.2273182;61.98004525;90.03588169;66.77235124;128.6821636;131.6359803;133.2589461;124.3334626;124.2068084;117.7556185;126.3215568;112.6375377;108.0181612;106.2693127;101.0763521;91.99004083;82.61101443;85.02132902;89.48602389;87.23698262;73.65244224;68.73293847;67.85179805;65.27113394;54.33778683;62.72293608;49.58574048;52.02857452;46.72595733;37.53367565;35.34090338;41.57642561
